symbol,timestamp,close,avg20_vol,bias,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,prob_up_5d,global_hits,actionable,hit_rate_1d_%,mae_1d_%,rmse_1d_%,pearson_r_1d,hit_rate_5d_%,mae_5d_%,rmse_5d_%,pearson_r_5d,D_atr14,D_cpr_width_pct,long_score,short_score,notes
SYNGENE,2025-12-23 00:00:00+05:30,658.55,455441.0,SHORT,0.1121473536955001,,-0.0533897405595088,-1.0749699284896097,0.3811717230729738,175,True,48.75776397515528,1.1882823849612525,1.601200125288345,0.6666241628911989,62.62626262626262,2.498035872012878,3.271684372093335,0.4664200442868271,13.764132050219176,-0.0303697517272865,2.0,3.0,
HFCL,2025-12-23 00:00:00+05:30,66.26,13112352.4,SHORT,0.1121473536955001,,-1.2323895720866445,-1.2663184282042583,0.4130157793057527,25,True,47.75967413441956,1.931118172182636,2.714443650557752,0.7375709160605045,62.62626262626262,4.494341866080303,5.940683987129924,0.3793321372193332,2.237676607321754,0.8300633866585918,2.0,5.0,
NITCO,2025-12-23 00:00:00+05:30,92.93,402173.3,LONG,0.1121473536955001,,-0.4057256696456305,-1.4140166388424305,0.4179627201509654,231,True,48.48484848484848,2.1102634234834428,2.9358130155850057,0.69096572236271,67.51269035532995,4.8284654719385705,6.357573217135399,0.5516423068898785,4.590449149820279,-0.1111948061264657,3.5,1.5,
SHAKTIPUMP,2025-12-23 00:00:00+05:30,731.3,7727939.15,LONG,0.1121473536955001,,0.1009524248093981,-1.5150506825446872,0.4178245784763703,175,True,47.79033915724563,2.1185178181906656,2.996827568597229,0.7123028152890472,55.32994923857868,5.46859002837448,7.756353854448261,0.3324428156007948,41.89810135102272,-0.697388212771795,4.0,2.0,
ARVINDFASN,2025-12-23 00:00:00+05:30,515.9,206489.45,LONG,0.1121473536955001,,-1.19251466533565,-1.9757112396412149,0.3333251415692316,223,True,49.74200206398349,1.6689981786030292,2.24485621272457,0.7421510391333876,60.1010101010101,3.567933954903185,4.633049351103538,0.4645527170840597,16.496836329494794,0.5976610454222248,5.5,1.5,
CHOICEIN,2025-12-23 00:00:00+05:30,807.8,726048.0,LONG,0.1121473536955001,,-1.37601874190713,-2.120187401363674,0.2821303845179558,231,True,57.36782902137233,1.1305354940127863,1.5807082214625294,0.691456567186474,67.40331491712708,2.790776299557668,3.713051891030271,0.4067000072450857,20.84734010121097,0.4931088553271999,5.5,1.5,
BLUEJET,2025-12-23 00:00:00+05:30,549.55,272410.4,SHORT,0.0980392156862745,,1.152554383453836,1.0053054341430283,0.5674700603335168,41,True,49.71428571428572,1.990240597155308,2.686673893256382,0.7447639851062631,63.20754716981132,4.397033571315861,6.107446052312042,0.3322309713368507,20.677167591952085,-0.4852455038971417,1.0,4.0,
RATNAVEER,2025-12-23 00:00:00+05:30,164.07,1428761.2,LONG,0.0885323826500297,,1.8453595944253367,2.926361491256804,0.6850027679578738,377,True,46.14003590664273,2.093081029314644,2.903167530619175,0.7538335526511812,61.94690265486726,4.988467364511628,6.577601692060269,0.4759937534518961,7.055909581175247,-0.4144572438593324,7.5,-0.5,
SKYGOLD,2025-12-23 00:00:00+05:30,333.25,424616.05,LONG,0.0885323826500297,,0.4736176907113447,-0.0893162582383186,0.4963515617223706,298,True,50.28089887640449,2.6512910205483347,3.6227634007315777,0.7404727137186747,64.62585034013605,6.589814926761156,9.355235059416628,0.3417244079686255,11.611371705325864,-0.0600150037509172,5.5,1.5,
MINDACORP,2025-12-23 00:00:00+05:30,597.25,269661.8,LONG,0.0885323826500297,,0.2891884406477447,-0.498200961432263,0.4589746159906173,175,True,49.32781799379524,1.6775241660946614,2.3592761962474578,0.6965073573824753,64.14141414141415,3.66367143251486,4.839884813660882,0.4188879872706476,16.6618396145074,-0.5441607367099205,6.5,0.0,
RAJESHEXPO,2025-12-11 00:00:00+05:30,192.43,385178.1,LONG,0.0885323826500297,,-1.1356076490837106,-2.2310870716787967,0.3316568264910835,175,True,44.22476586888658,1.762256630106685,2.5093597971379995,0.6636278069986619,58.67346938775511,3.8718874747195215,5.326503001033534,0.5148865832878806,5.560920645797468,0.5421885014464225,4.5,2.5,
PURVA,2025-12-23 00:00:00+05:30,259.49,1046450.15,LONG,0.0783566285472257,,4.3220971304401,3.850848042701197,0.7009532794759893,175,True,48.865979381443296,2.164474442625906,3.068375928049176,0.7207763724269903,68.36734693877551,5.112460549744001,7.190065327326636,0.5057941058587888,10.694266340087738,-1.5247857977828456,3.0,2.0,
SIRCA,2025-12-23 00:00:00+05:30,493.6,331607.8,LONG,0.0783566285472257,,1.7341166728353148,1.0874388333978189,0.5934221821886254,129,True,48.958333333333336,1.5389317162893363,2.1598193917928703,0.7196991295601486,66.66666666666667,3.495186743571847,4.525071206739431,0.487624365906017,14.58234423744463,-0.7597244732576754,4.5,3.0,
DEEDEV,2025-12-23 00:00:00+05:30,221.05,237475.75,LONG,0.0783566285472257,,0.4263494802591978,-0.1545021796290924,0.4905495493811669,129,True,44.29347826086956,2.045132958761592,2.905558518079288,0.7310382558200141,47.2972972972973,5.066125875483398,7.096123834758165,0.2578328149202706,9.071835185917749,-0.4795295182085511,2.0,2.0,
PRICOLLTD,2025-12-23 00:00:00+05:30,639.3,527929.5,LONG,0.0783566285472257,,1.7167090230347732,-0.2096609382381623,0.4834932256684184,92,True,51.54639175257732,1.6883761615125523,2.383871504741205,0.7086018921655295,67.00507614213198,3.8160190869686086,4.851184121972653,0.3854783594776576,23.46312228872708,-1.0506282913603469,7.0,0.5,
GODREJAGRO,2025-12-23 00:00:00+05:30,572.05,235888.35,SHORT,0.0783566285472257,,-0.2496705360485393,-0.6682259010752046,0.4308505965605333,63,True,47.26315789473684,1.2838781973799824,1.8612280012940052,0.5977239504742917,68.52791878172589,2.723494678629175,3.783308938394984,0.4380305759004281,14.239910118198896,0.0174809894239855,1.0,5.5,
NFL,2025-12-23 00:00:00+05:30,88.28,972108.35,LONG,0.0783566285472257,,-0.5143769899598661,-1.2517943769773874,0.4186545691310769,175,True,47.78578784757981,1.9134805709848592,2.8513842009740715,0.7262679295903864,67.67676767676768,4.367468872389581,6.162107223727869,0.4612578214209735,2.4151463104173567,0.1095000755172904,4.5,2.5,
ARSSBL,2025-12-23 00:00:00+05:30,660.5,803149.65,LONG,0.0783566285472257,,-1.7272306898548644,-2.5424123359267425,0.3964708008213545,298,True,52.63157894736842,2.33464026413191,3.126640456418192,0.8095777174109875,72.72727272727273,6.870781568260809,10.076049137736526,0.3449196574581143,31.20668502925221,0.5324249306081229,8.5,0.0,
WOCKPHARMA,2025-12-23 00:00:00+05:30,1444.9,2560125.95,LONG,0.0782162035956105,,0.8333541861731449,1.1220699921754849,0.5645552429693835,129,True,47.92099792099792,2.1033585255292806,3.042893824442184,0.6655573982747345,64.64646464646465,4.705180680830209,6.873489531082243,0.4795061358643322,56.42856042221125,-0.4521650863958269,3.0,2.5,
ICIL,2025-12-23 00:00:00+05:30,271.35,255509.75,SHORT,0.0782162035956105,,0.4743535120614923,0.3809101248870335,0.5239771873361054,25,True,45.64102564102564,2.1591683527153704,3.048156168842595,0.7124941195331482,63.95939086294416,4.5915453628067215,6.015741626123583,0.4091840702078628,10.970815218117584,-0.0614212886186212,0.5,4.5,
GHCL,2025-12-23 00:00:00+05:30,571.35,201169.9,SHORT,0.0782162035956105,,0.2851809723030172,-0.2722995168711816,0.4760130713779178,92,True,48.20512820512821,1.570883513055386,2.178949044862945,0.6997255104951676,65.15151515151516,3.493022410179192,4.653312168749657,0.4020122064326328,15.092718497966692,-0.128350981593305,2.0,4.0,
HDFCLIFE,2025-12-23 00:00:00+05:30,763.95,1945984.7,LONG,0.0782162035956105,,-0.6013267445938663,-1.32324563668216,0.3386653625108573,92,True,48.75,1.1354517318317818,1.5276500300613836,0.6194337834436104,65.48223350253807,2.17641569620616,2.939032159032046,0.4366003620560123,13.640353575163386,0.2225276523332738,6.5,0.5,
EXICOM,2025-12-23 00:00:00+05:30,119.26,1241733.95,LONG,0.0782162035956105,,-0.2696369609756418,-1.437679049519174,0.4287124063356237,129,True,40.81632653061224,2.563181507636641,3.544843153041632,0.7411522773229318,65.1685393258427,5.7041106521317735,7.766710791109691,0.5536202303549002,5.697541570774164,-0.1509307395606295,3.5,2.0,
RAILTEL,2025-12-23 00:00:00+05:30,358.7,1400948.9,LONG,0.0782162035956105,,-1.4207088829533807,-2.746882632884501,0.3294606234310716,231,True,48.97330595482546,1.9901701432139849,2.8973217904365685,0.7258019526378611,61.11111111111112,4.887552397181997,6.425731473801611,0.4079450193176596,12.15482083030443,0.2509060496236346,5.0,2.5,
REFEX,2025-12-23 00:00:00+05:30,271.5,6544167.4,SHORT,0.0761194029850746,,3.684163626492942,3.264490670631872,0.6555199794986991,7,True,46.8041237113402,2.3939066044056805,3.4794272704362186,0.7351826076250975,66.66666666666667,5.347810828264725,7.503221248725942,0.439000109963907,20.784623305451383,-0.822590546347458,0.0,4.5,
FINOPB,2025-12-23 00:00:00+05:30,258.9,1867375.45,SHORT,0.0761194029850746,,2.111605866435481,2.1535587513105248,0.6363577653013744,14,True,45.94039054470709,1.9213740384406133,2.849046908195338,0.6895154601218351,63.63636363636363,4.344354248453501,5.968956117988875,0.4061243644545114,11.703480340003711,-0.7853740182824654,-0.5,4.5,
SHARDACROP,2025-12-23 00:00:00+05:30,893.3,405461.55,LONG,0.0761194029850746,,1.2518373004167898,1.4074594317868456,0.5763834931451184,377,True,49.68879668049792,2.0717883838316635,3.002353980370972,0.6614766651226552,66.66666666666667,4.547508272189313,6.47455091935029,0.4064153036188851,31.531911540703508,-0.2500093287062967,7.5,0.5,
EXCELSOFT,2025-12-23 00:00:00+05:30,89.13,19708086.25,SHORT,0.0761194029850746,,2.107890082124853,1.0717616911799972,0.5446829434367868,14,True,30.0,3.460911503904439,4.229588244691738,0.7132997703035912,50.0,7.491282700404048,10.605160225844816,0.2538864544299657,8.502316606206874,-0.4076442649313536,1.0,3.0,
TRANSRAILL,2025-12-23 00:00:00+05:30,601.65,677415.05,SHORT,0.0761194029850746,,0.742946803666883,0.4093670734489377,0.5273189239267395,63,True,49.59016393442623,2.1312266715488564,2.925762842300736,0.7742231658792192,69.38775510204081,4.083230659196543,5.278611963238889,0.5123693166462489,22.855320126022203,-0.4459957339538214,2.0,4.0,
STARHEALTH,2025-12-23 00:00:00+05:30,460.2,618268.7,SHORT,0.0761194029850746,,0.3147442531815535,-0.3337226453024203,0.4703463586347628,25,True,45.87251828631139,1.348442586225782,1.8598643978063265,0.6197802564437109,66.16161616161617,3.19655346779652,4.3692078699897285,0.4853268842629644,10.900626334527107,-0.0905403447776493,2.5,4.0,
NOCIL,2025-12-23 00:00:00+05:30,157.01,241241.45,SHORT,0.0761194029850746,,-0.3721178924005933,-0.3706130406510231,0.4677183521021153,41,True,46.43962848297214,1.6405011972040966,2.160827254926879,0.7356854818601642,64.14141414141415,3.5788871953418098,4.616260946714758,0.4324998854134442,4.177462784039244,0.0467061545973654,2.0,3.5,
DBL,2025-12-23 00:00:00+05:30,467.3,340601.7,LONG,0.0761194029850746,,0.2652298772589961,-0.3929942744863914,0.4736558215007507,175,True,46.597938144329895,1.8758931807430472,2.756456354154431,0.6976690772592757,64.64646464646465,4.238747276990212,5.752102052721559,0.3593504231648513,17.363639937805264,-0.4565232898209556,2.5,2.0,
DABUR,2025-12-23 00:00:00+05:30,493.15,1232132.95,SHORT,0.0761194029850746,,0.2705289839605044,-0.5249046323721536,0.4275403069457681,7,True,49.63503649635037,0.9821149874717976,1.3121553793193066,0.6196994219203562,64.64646464646465,2.270508331397833,2.953066640240882,0.3332619764368923,7.361497684344017,-0.0439352462063896,0.5,5.0,
TMCV,2025-12-23 00:00:00+05:30,426.1,12643479.7,LONG,0.0761194029850746,,-0.5004899155054279,-0.5344976419712981,0.4535205548267789,231,True,62.06896551724138,1.5697441509185128,1.9574461117855364,0.8369842421993225,33.333333333333336,3.6778581160130464,4.54793751666814,0.4735083048384715,16.680604155172322,0.899632324180561,6.0,1.5,
ADVENTHTL,2025-12-23 00:00:00+05:30,245.06,860163.45,LONG,0.0761194029850746,,-0.104045361357109,-0.8013673612131739,0.4741833696703059,231,True,34.48275862068966,4.177749216088571,5.370135487397061,0.8266206425245455,20.0,12.607317395675556,14.355407735982778,-0.7816064902160914,18.03322404535816,-0.321009820724186,3.5,3.0,
GSLSU,2025-11-19 00:00:00+05:30,131.9,782114.5,LONG,0.0761194029850746,,-0.8658967294285298,-0.9466918654479922,0.4459375690189824,129,True,41.66666666666666,2.2759503512630506,3.275790960132591,0.742294793879098,70.22900763358778,5.037191597155148,7.174339015971143,0.4826529203867487,8.468525475885503,0.652009097801375,3.5,2.0,
IGL,2025-12-23 00:00:00+05:30,195.78,3647784.8,LONG,0.0761194029850746,,-0.5136626329501303,-1.015311183693022,0.4167251924860791,231,True,51.30072840790843,1.4336672790544376,2.052116279551507,0.6441643244169831,57.36040609137056,3.48897445000015,4.8305936942758665,0.3821874157406375,5.318873552023473,0.0612932883848951,3.5,2.5,
KROSS,2025-12-23 00:00:00+05:30,203.3,492219.7,LONG,0.0761194029850746,,-0.7204202959288543,-1.0364359948704536,0.4373397594195687,175,True,45.22292993630573,2.119761689535916,2.998435434427191,0.7293792926780241,68.25396825396825,5.095518057234795,6.47170143826979,0.5247184108719746,9.0333875779042,0.4968027545499217,3.5,2.0,
HDFCBANK,2025-12-23 00:00:00+05:30,996.6,16825413.5,LONG,0.0761194029850746,,-0.686638712408448,-1.0997465396461248,0.3537583163515103,298,True,53.24947589098532,0.9345263043336244,1.306682454968262,0.5181041259830194,64.9746192893401,2.2274346013930737,2.8583611311610837,0.2965422234533144,12.52587451401893,0.2207505518763842,7.0,0.5,
NIVABUPA,2025-12-23 00:00:00+05:30,76.03,1228361.85,LONG,0.0761194029850746,,-0.3588475896337588,-1.1620226731351335,0.4117470998506267,175,True,43.98496240601504,1.671925115585933,2.551928926942064,0.6840435398912994,61.81818181818182,3.2906215661542557,4.123348721839273,0.536378309202152,1.757433445181164,0.201674777500113,3.0,2.5,
NBCC,2025-12-23 00:00:00+05:30,116.27,10159777.65,LONG,0.0761194029850746,,-0.3083882206554686,-1.2638605540439083,0.4182527783492376,298,True,47.48717948717949,1.9877238459361692,2.79293069532229,0.717041530299926,59.5959595959596,4.980941650012007,6.387607388585041,0.4539455198158353,3.580352390896292,-0.0802729279550474,6.0,0.5,
PATANJALI,2025-12-23 00:00:00+05:30,553.35,2858835.9,SHORT,0.0761194029850746,,-0.5923113282815747,-1.316112207647984,0.3969791082095646,92,True,49.06832298136646,1.4974125131261815,2.3164821848461825,0.6701250552428822,65.98984771573605,3.3759137361919587,5.007211553685521,0.4554965631463694,14.138843618860076,0.2078250655100503,2.5,4.0,
HDFCAMC,2025-12-23 00:00:00+05:30,2709.3,822139.25,LONG,0.0761194029850746,,-1.1856486325604991,-1.9347878702168548,0.2999677253234871,298,True,49.73821989528796,1.388216772757488,1.9069155900347488,0.408795047887078,57.57575757575758,2.8331172465655614,3.5632025019871114,0.4414090175583371,62.63618694520757,0.488441048733384,6.5,1.5,
JINDALSAW,2025-12-23 00:00:00+05:30,168.64,1317993.7,LONG,0.0761194029850746,,-1.1451038618234084,-1.967119070126522,0.3710747055438392,231,True,51.134020618556704,2.0021066897655566,2.7469364292125795,0.7257760978263579,61.11111111111112,4.622405850949268,6.1624203499509305,0.3434644597386206,4.575625075289402,0.3281151170145527,5.0,2.5,
SONATSOFTW,2025-12-23 00:00:00+05:30,362.75,953784.85,LONG,0.0761194029850746,,-1.503991061010409,-1.9679572815610644,0.3578394171796011,129,True,47.8974358974359,1.6639363646644596,2.387744701909517,0.6897912840197915,64.64646464646465,4.017208575154052,5.382441599737947,0.4275090231346031,9.870006371417691,0.804043188605549,3.5,2.5,
GATEWAY,2025-12-23 00:00:00+05:30,63.75,858083.0,LONG,0.0761194029850746,,-1.545951115964597,-2.368185950469913,0.2766909845271921,298,True,46.62236987818383,1.3667464137972052,1.8083581522953365,0.7301661739067871,59.78260869565217,3.1339796209288973,3.9934558771931137,0.2789675410618545,2.0262095140222134,0.4339869281045817,5.0,2.5,
BMWVENTLTD,2025-12-23 00:00:00+05:30,58.52,416618.8,SHORT,0.0663152053274139,,2.3642833807790318,2.247541591832084,0.6315659616936531,7,True,37.5,1.9557673549178816,2.634337008650244,0.8313735381970468,45.45454545454545,6.71092889892462,8.824980673653346,0.1457875752534296,2.28213375842056,-1.1278195488721745,0.0,3.5,
NAM-INDIA,2025-12-23 00:00:00+05:30,899.1,1039225.05,LONG,0.0663152053274139,,0.7880046046580718,0.7841091578511424,0.5721084399374257,231,True,49.11917098445596,1.523096565949404,2.0822257929878987,0.7320548707383381,57.868020304568525,3.4345547387640707,4.364574606575671,0.4206844166994128,27.8149215071404,-0.1927853779705648,7.5,0.5,
KITEX,2025-12-23 00:00:00+05:30,187.08,773025.75,SHORT,0.0663152053274139,,0.5321233778352052,0.3027861384413186,0.516685768065607,14,True,48.97959183673469,2.160990642371368,3.0648184045807225,0.71347117086633,62.94416243654823,5.309242457684919,8.122800521630666,0.3727411806693033,7.02068516975644,-0.4614781555127683,0.0,4.0,
GREENLAM,2025-12-23 00:00:00+05:30,246.5,218433.5,LONG,0.0663152053274139,,0.3275957864171303,-0.5331312789139394,0.4610373521115818,14,True,47.17948717948718,1.7594943367476927,2.442458061801149,0.6965501400448683,65.48223350253807,4.0117863159998,5.492156007973741,0.3733326424062279,8.819898249468313,-0.3110209601081981,2.5,1.5,
ZYDUSLIFE,2025-12-23 00:00:00+05:30,927.8,714140.85,LONG,0.0663152053274139,,-0.5889403327336288,-0.8345523331984304,0.4022026698867991,129,True,52.23260643821392,1.1159456770432112,1.5092892168647036,0.6450971180106148,66.16161616161617,2.554854629069198,3.409201319902621,0.3453943911841978,14.058372388057576,0.2838255371128704,2.5,2.5,
PIDILITIND,2025-12-23 00:00:00+05:30,1462.1,362175.6,LONG,0.0663152053274139,,-0.4909511243938633,-1.1132471868932516,0.3485980036855082,63,True,49.32079414838036,1.034702858089842,1.3510046693115167,0.4019095788735988,62.121212121212125,2.142168651552576,2.894117733073946,0.3484533668896531,20.364059933792724,0.2097439755602941,2.0,2.0,
DCXINDIA,2025-12-23 00:00:00+05:30,203.13,3191623.8,LONG,0.0663152053274139,,-2.5747642438455403,-3.134046726542785,0.3144677599449824,92,True,46.01307189542484,2.148136185205024,3.0231278377275546,0.7334998343265722,66.45161290322581,5.028394427315836,6.945250882462803,0.4653652618926744,10.42955082457701,0.3298380347560753,3.5,2.0,
QUADFUTURE,2025-12-23 00:00:00+05:30,358.15,3124169.65,LONG,0.0663152053274139,,-4.571377046992733,-4.371486380505212,0.3091363900411712,175,True,39.737991266375545,2.8115596936745653,4.523181090007313,0.660806582409929,48.93617021276596,7.281079721246655,8.950941590564593,0.5524619346670943,20.385947983534933,3.094606542882384,3.2,1.7,
RBA,2025-12-23 00:00:00+05:30,66.23,6689580.0,LONG,0.0621387283236994,,-0.4185672216569445,0.4001868268876943,0.5377310821331172,92,True,44.94264859228363,1.5676964141446936,2.171623804791757,0.7269084952286649,68.18181818181819,3.244370947857642,4.149804249711155,0.4698919968008794,2.981076895623329,0.2768131259751428,2.5,2.0,
INDRAMEDCO,2025-12-23 00:00:00+05:30,468.95,205306.75,SHORT,0.0621387283236994,,0.6023375865650922,0.3828293975877244,0.5232317823000561,41,True,49.284253578732105,1.826906252218287,2.594103485064766,0.7283306641093408,55.61224489795919,4.857535180159463,6.713026935308018,0.3997873286433506,17.804081614856486,-0.3980523865373012,3.5,4.0,
CGPOWER,2025-12-23 00:00:00+05:30,666.3,2122314.55,SHORT,0.0621387283236994,,0.4102881770556418,-0.3911379640351872,0.4654431399803738,14,True,50.0,1.5103166357088649,2.0671440209087506,0.685610705476582,66.66666666666667,3.2495492767979486,4.212604690663608,0.4668591443345631,14.732236193227711,-0.1300715393466588,1.5,5.0,
ASTRAL,2025-12-23 00:00:00+05:30,1417.0,525714.75,LONG,0.0621387283236994,,-0.7731775488335201,-1.30994602089391,0.371786860022585,25,True,49.323621227887614,1.3833059048724257,1.8402851012579284,0.4657175376476593,64.14141414141415,2.90405408111729,3.697315235090532,0.4690898756833795,31.56629870354406,0.4281345565749193,2.5,2.5,
JUBLINGREA,2025-12-23 00:00:00+05:30,720.9,227124.15,SHORT,0.0621387283236994,,-0.791504764868897,-1.5397439747045023,0.381515278639518,175,True,45.64315352697096,1.7888067330076405,2.4650476564248405,0.6755616001769166,67.67676767676768,4.137027189608539,5.340966655432188,0.359197523038383,24.36741908768425,0.5525500531742751,3.5,4.0,
RUBICON,2025-12-23 00:00:00+05:30,688.6,204889.7,LONG,0.0621387283236994,,-0.932082899907819,-1.5931184349953216,0.4063748139984389,298,True,47.82608695652174,1.9595342351610645,2.527032684579315,0.747452393920608,55.55555555555556,7.692725587910396,9.48709995432275,-0.2776934629093777,25.72165957937425,0.1089166424629683,5.5,1.5,
AVANTEL,2025-12-23 00:00:00+05:30,162.49,1261643.25,LONG,0.0621387283236994,,-1.258542638330228,-2.261033903841848,0.3652540512719262,298,True,46.80232558139535,2.246732694879503,3.0744037038475462,0.7652328458291757,50.72463768115942,5.552687348667207,7.274666484074265,0.3335954731493568,6.262464014886058,0.6297823455802628,7.0,1.5,
BOMDYEING,2025-12-23 00:00:00+05:30,133.33,660832.65,SHORT,0.0494732020155748,,0.5864339276115808,0.4780144036669204,0.5321430829515665,41,True,49.12280701754386,1.9776272209973835,2.8557356541281163,0.7366066578591444,62.62626262626262,4.255499563534175,5.79552978701927,0.5004376786405288,4.210743373863657,-0.4100102502562671,2.0,5.0,
BORORENEW,2025-12-23 00:00:00+05:30,549.0,352707.6,SHORT,0.0494732020155748,,-0.5439203101034031,-0.9251561777647656,0.4290129286293388,41,True,45.53846153846154,1.8365156247814465,2.4999078429205515,0.7127007838447781,59.09090909090909,3.705490593012773,4.926290586001391,0.4608800228748587,19.32997893625644,0.2884031572556024,2.5,5.0,
RCF,2025-12-23 00:00:00+05:30,142.6,1442434.95,LONG,0.0494732020155748,,-0.7654000219412159,-1.111455032816727,0.4251058333057946,129,True,50.41407867494824,1.8366468771649125,2.6715282055935528,0.7379599112267587,62.94416243654823,4.425500783396016,5.909661131848371,0.4346086304923597,3.785485274069958,0.2454417952314325,3.0,2.5,
KALAMANDIR,2025-12-23 00:00:00+05:30,155.03,620777.2,LONG,0.0480421191181309,,2.931977477052815,1.9669500468394563,0.6333584491636818,63,True,44.24131627056673,1.8794332444679027,2.5489550692698173,0.7341373176316682,73.87387387387388,4.305523734695671,5.521839099848731,0.5405276093851266,5.689863097356569,-1.281472403190788,5.0,2.5,
AEGISVOPAK,2025-12-23 00:00:00+05:30,248.75,754842.2,SHORT,0.0480421191181309,,1.7837160326315062,0.8307967839172354,0.5636784117776541,7,True,47.85714285714285,1.7476668820448615,2.302311512787807,0.7748887036245291,71.42857142857143,3.539442059107961,4.638650808044488,0.7174593334012738,10.206682033861195,-0.8911222780569408,0.0,3.0,
KIMS,2025-12-23 00:00:00+05:30,640.8,339955.5,SHORT,0.0480421191181309,,0.4454554778590137,-0.02088412903716,0.4976807388681405,14,True,50.25906735751296,1.263513699163587,1.6487719346344172,0.738477158746,63.13131313131313,3.0045793834266195,3.85640556965153,0.4018255373517889,17.76832716995376,-0.0260091552226502,0.5,5.0,
SHK,2025-12-23 00:00:00+05:30,175.9,222555.5,SHORT,0.0480421191181309,,0.7793708613542802,-0.2304623571850013,0.4837313011751329,129,True,47.71784232365145,1.7504080819411625,2.548468588525009,0.7032390780717871,56.06060606060606,4.359930789334864,5.818958782267778,0.3689887590769763,5.826392018108226,-0.6348303960583708,2.5,4.0,
VINCOFE,2025-12-23 00:00:00+05:30,159.69,2856467.1,LONG,0.0480421191181309,,-0.6734601163188024,-1.0267288981264249,0.423670240069695,63,True,47.44027303754266,1.8904611732493275,2.539494589718725,0.7360242046204296,44.82758620689656,4.222803047174533,5.410842198290671,0.3264905936108951,5.115448921067711,0.1461164339240707,5.0,0.5,
BRIGADE,2025-12-23 00:00:00+05:30,879.45,248588.9,SHORT,0.0480421191181309,,-0.7860181446020098,-1.2301754033220622,0.393813156947038,63,True,51.49948293691831,1.6237464595078577,2.152721938886448,0.5980503069235221,66.16161616161617,3.490305567099974,4.412767775551503,0.374693237263085,23.235347111937617,0.3960808838857637,2.0,2.5,
EFCIL,2025-12-23 00:00:00+05:30,306.1,365378.35,LONG,0.0480421191181309,,-1.0846374611735403,-2.167988768649839,0.3261521171625985,231,True,42.68292682926829,1.732589523836418,2.2728133955398047,0.7265393036063388,52.94117647058823,4.244002178277898,4.742052934501084,0.3443458667472316,11.110894549318925,0.3430251551780686,4.0,2.0,
THYROCARE,2025-12-23 00:00:00+05:30,457.25,606413.9,LONG,0.0480421191181309,,-1.449428604123355,-2.217883502141021,0.3219319983972109,298,True,46.424870466321245,1.572466545379047,2.275608635641853,0.6782884879185738,64.14141414141415,3.5828047165829573,4.854112388949542,0.4587596207853779,20.057115290334018,0.7836704938946684,8.0,0.0,
KOPRAN,2025-12-23 00:00:00+05:30,152.34,629019.25,LONG,0.0480421191181309,,-6.87523890829735,-6.5581784819452125,0.1608350464129206,231,True,42.901234567901234,2.1120017274937246,3.0212205018252307,0.6950425459587505,58.58585858585859,4.915255980801553,6.601157704391162,0.470456610107734,6.018855470679723,3.203360903242781,4.7,2.2,
BANDHANBNK,2025-12-23 00:00:00+05:30,149.34,7268113.95,SHORT,0.0387409200968523,,0.2862533437209296,-0.7487918049084974,0.4356998026108929,298,True,49.17864476386037,1.563090264871226,2.147550255355849,0.705722268769994,66.16161616161617,3.5754838720404107,4.4712492722817805,0.3723200640533324,3.8905515751297535,-0.0602651667336492,3.0,4.5,
SHILPAMED,2025-12-23 00:00:00+05:30,324.2,215791.9,SHORT,0.037851827887415,,0.6574554753623142,0.2394742060712011,0.517551665689917,41,True,43.8974358974359,1.933951671306492,2.7160692265712543,0.723058846713999,62.121212121212125,4.161871859488746,5.402833654850824,0.3807801405603409,11.2248454614187,-0.5038042360682683,1.5,5.0,
SANGHIIND,2025-12-23 00:00:00+05:30,63.52,204576.95,LONG,0.037851827887415,,1.3171897634334442,-0.0651513387265078,0.4957571133637752,231,True,47.74869109947644,1.8689856766055293,2.5839061632301847,0.7318016371302578,65.3061224489796,4.397564291065321,6.123719282068469,0.3911952298350671,1.597012967997026,-0.6454659949621888,6.5,1.5,
JSWSTEEL,2025-12-23 00:00:00+05:30,1096.8,1890032.15,LONG,0.037851827887415,,0.1323094758420405,-0.1405130821418113,0.4832680595452974,92,True,51.15062761506276,1.2539370330544135,1.7018382104164205,0.5939161391270331,64.64646464646465,2.516498362792998,3.261183528203276,0.4553872973967054,23.57709167428519,-0.0395088743010023,4.0,4.0,
QPOWER,2025-12-23 00:00:00+05:30,740.9,322245.85,LONG,0.037851827887415,,-0.2068007763741672,-0.5802856031597233,0.4712171945990493,129,True,50.495049504950494,2.799819733028978,3.702111658165338,0.8017231670344553,68.29268292682927,5.750774952068918,7.948253280086079,0.4253962910442912,34.90039394827784,0.2159535699824721,2.5,2.5,
TDPOWERSYS,2025-12-23 00:00:00+05:30,731.95,708069.45,LONG,0.037851827887415,,-0.0272074498687601,-0.6177755462510709,0.4608927954495285,377,True,50.81967213114754,2.016081871429729,2.730084536485877,0.7638461634214053,62.62626262626262,5.024236698011835,6.59749996341167,0.3732586370114218,30.72405855218957,-0.0182161805223324,7.0,-0.5,
